TransactionID,Date,CustomerID,ItemsPurchased,TotalAmount,StoreLocation,PaymentMethod,PurchaseCategory,DiscountApplied,TimeOfDay
4145,2024-01-06,C8444,"Eggs, Chicken, Vegetables",127.25,Suburbs,Mobile Payment,Books,True,Night
4146,2024-03-14,C8386,"Bread, Eggs, Pasta",179.21,Rural,Cash,Electronics,True,Evening
4147,2024-03-13,C4882,"Chicken, Milk, Bread",63.96,Suburbs,Mobile Payment,Books,True,Afternoon
4148,2024-03-01,C9316,"Fruits, Butter",174.72,Suburbs,Mobile Payment,Books,True,Evening
4149,2024-07-19,C8106,"Chicken, Vegetables",52.65,Rural,Mobile Payment,Groceries,False,Morning
4150,2024-07-22,C1878,"Fruits, Chicken, Rice",112.31,Downtown,Mobile Payment,Household,False,Evening
4151,2024-06-09,C9721,"Eggs, Cheese, Rice",114.05,Mall,Credit Card,Clothing,False,Afternoon
4152,2024-08-04,C7627,"Cheese, Fruits, Rice",48.49,Suburbs,Debit Card,Groceries,False,Night
4153,2024-10-18,C8415,"Eggs, Cheese, Pasta",63.13,Rural,Mobile Payment,Electronics,False,Morning
4154,2024-03-17,C4682,"Vegetables, Rice",172.48,Mall,Mobile Payment,Clothing,False,Night
4155,2024-06-22,C4562,Rice,154.58,Rural,Credit Card,Household,False,Night
4156,2024-08-10,C5263,"Eggs, Chicken, Cheese, Milk, Fruits",10.65,Suburbs,Credit Card,Household,True,Afternoon
4157,2024-08-22,C6382,"Cheese, Pasta, Chicken, Vegetables, Milk",170.52,Rural,Mobile Payment,Books,True,Night
4158,2024-01-15,C4586,"Rice, Cheese, Milk, Bread",164.86,Suburbs,Credit Card,Household,False,Morning
4159,2024-01-02,C1463,Pasta,23.27,Rural,Credit Card,Household,True,Night
4160,2024-02-23,C4148,"Butter, Cheese, Bread, Eggs",27.8,Rural,Cash,Household,False,Afternoon
4161,2024-08-15,C8120,"Chicken, Cheese, Fruits, Bread",159.44,Mall,Debit Card,Books,True,Evening
4162,2024-07-26,C6869,Eggs,138.55,Mall,Credit Card,Electronics,True,Afternoon
4163,2024-04-12,C1588,"Cheese, Bread, Milk",181.47,Downtown,Cash,Electronics,False,Morning
4164,2024-11-07,C9984,"Rice, Cheese",16.43,Downtown,Credit Card,Clothing,False,Morning
4165,2024-03-16,C6294,"Vegetables, Fruits",146.34,Mall,Debit Card,Books,False,Morning
4166,2024-04-05,C8533,"Eggs, Pasta, Bread, Milk",144.57,Rural,Cash,Household,True,Afternoon
4167,2024-08-06,C3641,"Rice, Butter, Fruits",158.52,Rural,Mobile Payment,Books,True,Morning
4168,2024-09-02,C8962,"Pasta, Fruits",184.3,Downtown,Cash,Groceries,False,Afternoon
4169,2024-04-07,C4273,"Pasta, Butter, Cheese, Fruits",100.57,Suburbs,Credit Card,Household,False,Afternoon
4170,2024-04-30,C3415,"Eggs, Milk, Butter, Vegetables, Cheese",24.69,Suburbs,Credit Card,Household,True,Afternoon
4171,2024-04-03,C8972,Pasta,123.06,Mall,Credit Card,Books,True,Night
4172,2024-08-12,C1368,Vegetables,40.76,Suburbs,Mobile Payment,Electronics,True,Afternoon
4173,2024-09-10,C1462,"Chicken, Fruits, Eggs, Vegetables",114.57,Downtown,Cash,Clothing,True,Night
4174,2024-11-29,C6544,"Eggs, Pasta, Milk",67.12,Mall,Mobile Payment,Clothing,True,Night
4175,2024-01-25,C1384,"Cheese, Rice, Bread, Milk, Chicken",130.56,Mall,Mobile Payment,Clothing,True,Evening
4176,2024-08-13,C2231,"Chicken, Bread",191.74,Rural,Debit Card,Groceries,False,Evening
4177,2024-03-19,C9338,"Bread, Butter, Cheese, Milk",5.26,Downtown,Debit Card,Household,False,Evening
4178,2024-11-30,C9283,"Eggs, Rice, Fruits, Cheese, Butter",93.2,Mall,Mobile Payment,Clothing,True,Night
4179,2024-11-14,C1581,Butter,115.67,Rural,Debit Card,Household,False,Night
4180,2024-09-24,C2005,"Pasta, Bread, Chicken, Butter, Eggs",199.22,Suburbs,Mobile Payment,Groceries,False,Evening
4181,2024-03-04,C8046,"Butter, Cheese",19.98,Rural,Mobile Payment,Groceries,False,Morning
4182,2024-04-24,C7708,"Pasta, Bread, Chicken, Butter",92.18,Rural,Credit Card,Groceries,True,Morning
4183,2024-11-18,C7630,Eggs,43.96,Downtown,Credit Card,Electronics,True,Evening
4184,2024-05-24,C1056,"Butter, Milk",85.17,Mall,Debit Card,Clothing,True,Night
4185,2024-10-31,C5061,"Fruits, Rice, Bread, Chicken, Milk",108.18,Mall,Mobile Payment,Groceries,True,Morning
4186,2024-11-30,C2370,"Pasta, Rice, Fruits, Chicken, Milk",76.62,Rural,Credit Card,Groceries,False,Night
4187,2024-08-14,C7964,"Pasta, Chicken, Vegetables, Milk",109.11,Suburbs,Mobile Payment,Household,True,Afternoon
4188,2024-11-30,C3810,"Vegetables, Fruits",139.35,Mall,Debit Card,Clothing,False,Evening
4189,2024-02-02,C6515,"Chicken, Eggs",40.37,Downtown,Debit Card,Electronics,True,Morning
4190,2024-10-28,C3991,"Butter, Rice",63.44,Mall,Cash,Electronics,True,Evening
4191,2024-11-29,C8437,"Chicken, Vegetables, Butter, Fruits, Eggs",141.22,Suburbs,Credit Card,Books,False,Afternoon
4192,2024-03-08,C8603,"Milk, Vegetables, Butter, Fruits, Cheese",13.07,Suburbs,Mobile Payment,Groceries,True,Afternoon
4193,2024-09-07,C6696,"Butter, Pasta, Rice, Cheese",152.91,Downtown,Credit Card,Books,False,Afternoon
4194,2024-05-04,C5226,"Butter, Fruits, Pasta, Rice",181.57,Mall,Debit Card,Electronics,False,Afternoon
4195,2024-10-18,C7159,"Fruits, Butter, Cheese, Vegetables, Bread",175.18,Downtown,Credit Card,Groceries,False,Night
4196,2024-11-01,C6134,"Milk, Fruits, Butter, Rice, Eggs",34.81,Mall,Cash,Household,True,Afternoon
4197,2024-06-27,C6641,"Cheese, Bread, Vegetables, Rice, Eggs",145.84,Suburbs,Credit Card,Books,True,Afternoon
4198,2024-01-11,C6571,"Pasta, Bread, Chicken, Fruits, Rice",53.63,Rural,Credit Card,Clothing,True,Night
4199,2024-06-12,C9974,"Chicken, Eggs",115.35,Suburbs,Cash,Clothing,True,Morning
4200,2024-04-23,C5105,"Bread, Cheese, Chicken, Pasta",128.74,Suburbs,Credit Card,Household,False,Evening
4201,2024-05-26,C2316,Chicken,167.32,Suburbs,Debit Card,Books,True,Afternoon
4202,2024-08-16,C5746,"Pasta, Vegetables, Butter",67.03,Suburbs,Debit Card,Household,True,Evening
4203,2024-09-16,C1707,"Eggs, Milk, Butter",20.11,Downtown,Credit Card,Household,True,Evening
4204,2024-03-16,C1087,Rice,46.24,Rural,Mobile Payment,Electronics,False,Evening
4205,2024-04-03,C9034,"Eggs, Rice, Vegetables",11.57,Rural,Mobile Payment,Groceries,True,Evening
4206,2024-08-05,C1389,Pasta,102.39,Suburbs,Debit Card,Clothing,False,Evening
4207,2024-04-11,C8652,"Butter, Cheese, Bread",47.73,Suburbs,Cash,Electronics,False,Night
4208,2024-10-06,C5250,"Bread, Eggs, Fruits, Pasta, Butter",162.78,Rural,Cash,Books,True,Evening
4209,2024-04-13,C9779,"Chicken, Bread, Pasta, Eggs",168.56,Rural,Credit Card,Groceries,False,Afternoon
4210,2024-09-20,C4934,Eggs,108.28,Rural,Credit Card,Groceries,True,Morning
4211,2024-01-11,C7463,"Eggs, Vegetables, Butter, Pasta",77.73,Downtown,Mobile Payment,Household,False,Morning
4212,2024-01-30,C7531,"Chicken, Pasta, Butter, Eggs, Vegetables",44.06,Rural,Debit Card,Clothing,False,Night
4213,2024-04-19,C6263,"Cheese, Pasta, Vegetables, Bread, Chicken",178.52,Mall,Mobile Payment,Household,True,Morning
4214,2024-04-14,C1228,Eggs,179.03,Suburbs,Cash,Books,True,Night
4215,2024-06-04,C3002,Fruits,109.96,Downtown,Debit Card,Household,True,Afternoon
4216,2024-08-08,C7948,"Pasta, Milk, Eggs, Rice, Fruits",51.97,Mall,Debit Card,Electronics,False,Evening
4217,2024-01-01,C5737,"Butter, Bread, Cheese",127.59,Suburbs,Cash,Clothing,True,Afternoon
4218,2024-11-03,C5330,"Cheese, Bread, Rice, Vegetables, Chicken",38.42,Mall,Mobile Payment,Books,True,Evening
4219,2024-03-03,C1519,"Cheese, Pasta",39.64,Suburbs,Mobile Payment,Household,True,Afternoon
4220,2024-07-17,C5214,Fruits,182.27,Rural,Cash,Books,True,Evening
4221,2024-04-14,C3871,"Pasta, Vegetables, Fruits, Eggs, Rice",136.66,Suburbs,Cash,Groceries,True,Evening
4222,2024-02-10,C6504,"Rice, Vegetables, Pasta, Chicken",150.17,Downtown,Credit Card,Books,False,Afternoon
4223,2024-10-09,C3735,"Cheese, Chicken, Bread, Rice, Eggs",183.19,Suburbs,Cash,Clothing,True,Morning
4224,2024-11-11,C4243,"Cheese, Fruits, Chicken, Butter",167.35,Rural,Cash,Groceries,True,Night
4225,2024-11-12,C1847,"Butter, Rice",178.23,Suburbs,Cash,Clothing,False,Morning
4226,2024-08-23,C8237,"Vegetables, Milk",91.21,Downtown,Cash,Groceries,False,Afternoon
4227,2024-11-28,C4451,"Eggs, Butter",83.3,Mall,Credit Card,Books,True,Morning
4228,2024-03-21,C5873,"Chicken, Eggs",7.81,Mall,Mobile Payment,Household,False,Morning
4229,2024-03-29,C6024,"Butter, Chicken, Fruits",105.34,Mall,Credit Card,Books,True,Afternoon
4230,2024-02-24,C9412,"Rice, Bread, Eggs",126.92,Mall,Credit Card,Groceries,False,Morning
4231,2024-10-15,C5893,"Bread, Fruits, Butter, Cheese",169.24,Rural,Mobile Payment,Household,False,Night
4232,2024-11-17,C2662,"Bread, Rice, Butter",134.07,Rural,Mobile Payment,Groceries,False,Morning
4233,2024-03-21,C9104,"Milk, Fruits",18.14,Rural,Mobile Payment,Clothing,False,Afternoon
4234,2024-06-21,C3498,"Fruits, Vegetables, Eggs, Chicken, Milk",127.78,Mall,Mobile Payment,Groceries,True,Night
4235,2024-01-15,C6128,"Bread, Butter",122.13,Mall,Credit Card,Clothing,True,Afternoon
4236,2024-08-27,C4342,Eggs,127.83,Suburbs,Debit Card,Household,False,Night
4237,2024-06-07,C6287,"Butter, Cheese, Rice, Eggs",69.93,Suburbs,Debit Card,Books,True,Morning
4238,2024-04-02,C7022,"Bread, Milk",152.78,Rural,Debit Card,Clothing,False,Afternoon
4239,2024-02-21,C5072,"Fruits, Chicken",26.92,Mall,Debit Card,Household,False,Afternoon
4240,2024-05-17,C6368,"Chicken, Pasta, Vegetables, Fruits, Cheese",17.7,Rural,Mobile Payment,Household,False,Evening
4241,2024-11-07,C6783,Vegetables,62.55,Downtown,Cash,Household,False,Morning
4242,2024-08-08,C4070,"Milk, Vegetables, Butter",158.89,Suburbs,Cash,Electronics,False,Morning
4243,2024-04-26,C9451,"Eggs, Rice",102.28,Downtown,Cash,Clothing,True,Evening
4244,2024-06-27,C7819,Butter,13.78,Suburbs,Cash,Books,True,Evening
4245,2024-02-19,C6278,"Rice, Chicken, Vegetables",129.84,Rural,Cash,Household,True,Night
4246,2024-08-18,C7433,"Bread, Butter, Milk",61.38,Suburbs,Credit Card,Books,False,Night
4247,2024-05-26,C7759,"Rice, Fruits, Milk, Cheese",22.32,Mall,Debit Card,Household,True,Morning
4248,2024-02-17,C8108,"Rice, Vegetables, Pasta, Fruits, Bread",154.9,Suburbs,Cash,Electronics,True,Afternoon
4249,2024-02-15,C4787,"Cheese, Bread, Pasta, Rice, Butter",171.51,Mall,Credit Card,Books,True,Night
4250,2024-09-02,C4600,"Milk, Butter, Eggs, Rice, Chicken",138.9,Rural,Mobile Payment,Books,True,Night
4251,2024-07-27,C8727,"Fruits, Pasta, Butter, Rice",7.86,Mall,Credit Card,Clothing,False,Afternoon
4252,2024-01-02,C2688,"Cheese, Vegetables, Chicken",115.25,Suburbs,Credit Card,Groceries,True,Morning
4253,2024-05-22,C2297,"Milk, Cheese, Pasta, Fruits, Vegetables",15.83,Downtown,Debit Card,Household,False,Afternoon
4254,2024-05-28,C1202,Vegetables,106.79,Suburbs,Debit Card,Groceries,True,Night
4255,2024-10-10,C4014,Rice,70.13,Rural,Debit Card,Electronics,True,Night
4256,2024-08-21,C4613,"Fruits, Eggs",136.93,Rural,Cash,Electronics,True,Afternoon
4257,2024-05-25,C8512,"Pasta, Rice",167.46,Rural,Cash,Electronics,False,Evening
4258,2024-06-23,C1251,"Rice, Chicken, Butter, Vegetables",112.11,Suburbs,Cash,Electronics,True,Evening
4259,2024-10-07,C9196,"Chicken, Butter, Cheese",27.6,Downtown,Debit Card,Books,True,Evening
4260,2024-08-28,C3023,Eggs,137.3,Mall,Cash,Clothing,False,Night
4261,2024-06-23,C1194,"Chicken, Vegetables, Milk, Pasta",56.15,Mall,Credit Card,Household,False,Morning
4262,2024-08-05,C6663,Vegetables,62.81,Rural,Debit Card,Groceries,False,Evening
4263,2024-04-09,C6005,"Cheese, Butter, Bread",15.9,Mall,Mobile Payment,Household,True,Morning
4264,2024-10-20,C4857,"Pasta, Rice, Fruits, Chicken",5.27,Downtown,Cash,Household,False,Night
4265,2024-01-03,C6087,"Bread, Vegetables, Pasta, Cheese, Butter",147.64,Downtown,Cash,Clothing,False,Afternoon
4266,2024-06-06,C7709,"Butter, Chicken, Pasta",42.78,Downtown,Cash,Clothing,False,Night
4267,2024-04-07,C4689,Fruits,128.0,Downtown,Cash,Books,True,Afternoon
4268,2024-05-25,C4446,"Fruits, Rice, Milk, Butter, Cheese",84.02,Mall,Credit Card,Clothing,True,Morning
4269,2024-03-02,C6050,"Fruits, Bread, Rice, Chicken, Eggs",192.66,Mall,Debit Card,Books,True,Evening
4270,2024-06-12,C4621,Vegetables,85.4,Downtown,Mobile Payment,Books,True,Afternoon
4271,2024-05-16,C3858,Chicken,92.87,Downtown,Credit Card,Groceries,False,Afternoon
4272,2024-05-04,C7536,"Milk, Chicken, Pasta",94.18,Mall,Credit Card,Electronics,False,Morning
4273,2024-11-05,C4189,"Pasta, Eggs, Rice, Bread, Milk",64.67,Suburbs,Debit Card,Clothing,False,Morning
4274,2024-09-09,C6424,"Fruits, Butter",29.9,Mall,Cash,Clothing,False,Evening
4275,2024-07-26,C5300,Eggs,107.6,Downtown,Debit Card,Clothing,False,Afternoon
4276,2024-01-22,C7801,"Eggs, Fruits, Bread",39.84,Rural,Mobile Payment,Clothing,True,Morning
4277,2024-03-02,C1324,"Chicken, Butter, Fruits",106.92,Suburbs,Debit Card,Electronics,True,Morning
4278,2024-10-06,C5993,"Bread, Eggs",166.91,Mall,Cash,Electronics,False,Evening
4279,2024-06-13,C6679,"Pasta, Fruits",157.06,Downtown,Mobile Payment,Household,True,Afternoon
4280,2024-01-31,C2462,Cheese,9.89,Rural,Mobile Payment,Clothing,True,Morning
4281,2024-08-19,C9519,Eggs,190.67,Downtown,Mobile Payment,Groceries,True,Afternoon
4282,2024-04-08,C5038,Eggs,48.64,Rural,Debit Card,Household,False,Night
4283,2024-10-18,C3656,"Vegetables, Eggs",184.94,Downtown,Debit Card,Clothing,False,Evening
4284,2024-03-06,C2237,Vegetables,116.56,Rural,Cash,Books,True,Morning
4285,2024-04-08,C7199,Cheese,141.59,Downtown,Credit Card,Household,True,Morning
4286,2024-03-11,C8028,"Bread, Pasta, Fruits, Milk, Rice",190.75,Mall,Credit Card,Groceries,False,Evening
4287,2024-01-20,C2100,Fruits,49.24,Mall,Credit Card,Electronics,False,Afternoon
4288,2024-05-06,C6215,"Vegetables, Butter, Chicken, Bread",166.3,Suburbs,Debit Card,Books,True,Morning
4289,2024-03-18,C2520,"Fruits, Butter",102.53,Suburbs,Mobile Payment,Household,False,Night
4290,2024-07-12,C7301,"Eggs, Pasta, Fruits, Vegetables, Cheese",100.06,Mall,Debit Card,Household,False,Afternoon
4291,2024-11-27,C3450,"Chicken, Eggs, Fruits, Butter",74.68,Suburbs,Debit Card,Household,True,Night
4292,2024-05-25,C4228,"Rice, Vegetables",106.3,Suburbs,Cash,Groceries,False,Night
4293,2024-09-24,C5366,"Pasta, Eggs, Fruits, Butter, Bread",94.25,Mall,Mobile Payment,Household,True,Evening
4294,2024-07-17,C6792,"Rice, Fruits, Chicken, Milk",150.74,Rural,Cash,Books,True,Night
4295,2024-09-17,C1297,"Chicken, Butter, Vegetables",129.53,Suburbs,Debit Card,Groceries,False,Morning
4296,2024-01-07,C1279,Bread,96.06,Suburbs,Credit Card,Books,False,Evening
4297,2024-01-21,C4543,Bread,132.49,Rural,Cash,Clothing,False,Evening
4298,2024-06-13,C7924,"Vegetables, Pasta, Milk, Chicken",142.18,Suburbs,Credit Card,Household,True,Morning
4299,2024-07-13,C8869,"Bread, Fruits, Milk, Vegetables",57.59,Mall,Credit Card,Clothing,True,Afternoon
4300,2024-04-05,C1687,"Butter, Fruits",194.77,Mall,Mobile Payment,Books,True,Evening
4301,2024-11-20,C4338,"Rice, Eggs, Pasta, Bread, Vegetables",193.77,Rural,Cash,Books,False,Afternoon
4302,2024-10-09,C3937,"Bread, Butter",23.42,Mall,Mobile Payment,Clothing,True,Evening
4303,2024-01-31,C4354,"Butter, Fruits, Chicken",62.47,Downtown,Debit Card,Books,True,Afternoon
4304,2024-11-22,C9513,Rice,92.96,Suburbs,Credit Card,Clothing,True,Evening
4305,2024-09-22,C7905,Bread,133.16,Rural,Mobile Payment,Books,False,Evening
4306,2024-02-04,C8883,"Bread, Fruits",150.36,Suburbs,Debit Card,Clothing,False,Afternoon
4307,2024-05-08,C8970,"Rice, Pasta, Bread",136.16,Mall,Mobile Payment,Groceries,False,Morning
4308,2024-07-17,C3309,"Fruits, Pasta, Eggs, Rice, Cheese",47.5,Suburbs,Credit Card,Books,False,Afternoon
4309,2024-02-15,C5244,Milk,114.62,Suburbs,Debit Card,Clothing,True,Evening
4310,2024-08-09,C3471,"Chicken, Pasta, Fruits",81.12,Mall,Mobile Payment,Books,False,Afternoon
4311,2024-04-02,C9649,"Vegetables, Cheese, Fruits",127.14,Mall,Mobile Payment,Groceries,False,Evening
4312,2024-04-07,C1245,"Vegetables, Pasta, Bread",76.98,Mall,Cash,Electronics,False,Night
4313,2024-03-15,C4795,"Milk, Bread, Fruits, Butter",114.34,Mall,Mobile Payment,Groceries,False,Morning
4314,2024-01-14,C1862,"Bread, Fruits, Pasta, Milk",100.43,Mall,Cash,Groceries,True,Morning
4315,2024-11-05,C3055,"Cheese, Vegetables",133.64,Suburbs,Cash,Household,True,Evening
4316,2024-10-12,C9301,"Rice, Vegetables",177.09,Rural,Cash,Books,False,Morning
4317,2024-04-29,C5710,Eggs,127.88,Downtown,Cash,Groceries,False,Evening
4318,2024-12-02,C2752,Milk,24.54,Suburbs,Mobile Payment,Books,False,Morning
4319,2024-12-03,C4222,"Rice, Milk, Cheese, Eggs, Chicken",162.44,Mall,Cash,Clothing,False,Evening
4320,2024-04-16,C1464,"Vegetables, Fruits",123.59,Downtown,Cash,Household,True,Night
4321,2024-03-25,C4113,"Chicken, Bread, Fruits",121.56,Suburbs,Debit Card,Electronics,False,Night
4322,2024-01-27,C6033,"Rice, Eggs, Vegetables, Bread",52.03,Rural,Cash,Books,False,Night
4323,2024-07-23,C8267,Cheese,195.5,Suburbs,Cash,Clothing,True,Morning
4324,2024-07-12,C8019,"Eggs, Chicken, Cheese",111.14,Rural,Debit Card,Clothing,True,Morning
4325,2024-09-21,C1302,Vegetables,7.99,Rural,Debit Card,Electronics,False,Afternoon
4326,2024-02-26,C7599,"Bread, Cheese, Milk, Vegetables, Fruits",18.19,Suburbs,Debit Card,Electronics,True,Morning
4327,2024-06-06,C5612,Milk,191.5,Downtown,Debit Card,Groceries,False,Night
4328,2024-06-17,C2375,Pasta,68.15,Mall,Credit Card,Groceries,True,Afternoon
4329,2024-07-23,C1099,"Eggs, Chicken, Butter, Bread, Vegetables",190.23,Mall,Cash,Electronics,False,Evening
4330,2024-02-22,C7735,"Cheese, Rice, Chicken",24.64,Mall,Cash,Electronics,True,Morning
4331,2024-03-10,C2245,"Fruits, Bread, Eggs, Butter, Cheese",194.81,Mall,Mobile Payment,Books,False,Night
4332,2024-03-14,C7568,"Vegetables, Fruits, Cheese, Milk, Pasta",35.98,Mall,Mobile Payment,Groceries,False,Evening
4333,2024-09-11,C8673,"Butter, Pasta, Vegetables, Chicken, Milk",156.28,Suburbs,Credit Card,Clothing,True,Night
4334,2024-05-15,C5571,"Cheese, Eggs, Pasta, Fruits",10.89,Rural,Mobile Payment,Clothing,False,Evening
4335,2024-03-02,C4051,"Rice, Cheese, Eggs",194.32,Rural,Credit Card,Electronics,True,Evening
4336,2024-01-13,C2243,"Rice, Bread, Butter, Milk, Chicken",63.28,Mall,Cash,Household,False,Afternoon
4337,2024-11-08,C3174,"Milk, Fruits, Bread, Vegetables, Pasta",170.02,Downtown,Credit Card,Groceries,False,Morning
4338,2024-01-06,C6281,"Pasta, Eggs, Fruits",100.37,Rural,Debit Card,Clothing,False,Night
4339,2024-08-30,C6765,"Bread, Fruits, Chicken, Rice",128.1,Downtown,Debit Card,Household,False,Morning
4340,2024-06-10,C8948,"Vegetables, Eggs, Rice, Cheese, Chicken",15.79,Rural,Debit Card,Household,False,Afternoon
4341,2024-05-03,C9859,"Vegetables, Chicken, Butter, Rice, Cheese",65.27,Mall,Mobile Payment,Electronics,False,Evening
4342,2024-02-25,C6157,"Bread, Butter, Pasta, Fruits, Milk",16.04,Suburbs,Credit Card,Groceries,False,Evening
4343,2024-06-22,C6019,"Pasta, Rice",146.72,Downtown,Credit Card,Household,False,Night
4344,2024-06-23,C4519,"Chicken, Fruits, Eggs, Rice, Milk",148.02,Suburbs,Mobile Payment,Groceries,True,Morning
4345,2024-07-14,C8531,"Bread, Rice, Milk, Vegetables, Pasta",133.29,Downtown,Mobile Payment,Groceries,False,Night
4346,2024-08-02,C7039,"Cheese, Butter, Chicken",100.65,Downtown,Debit Card,Clothing,True,Afternoon
4347,2024-04-18,C3388,Butter,123.13,Suburbs,Cash,Electronics,True,Morning
4348,2024-10-15,C3389,"Bread, Eggs, Butter",39.76,Suburbs,Cash,Groceries,True,Evening
4349,2024-02-11,C8758,"Bread, Eggs, Fruits",199.96,Downtown,Debit Card,Household,True,Afternoon
4350,2024-01-04,C4755,"Butter, Rice, Bread",43.81,Mall,Debit Card,Clothing,True,Afternoon
4351,2024-06-05,C3980,"Fruits, Cheese, Milk",142.14,Rural,Cash,Electronics,True,Evening
4352,2024-09-11,C8714,"Fruits, Vegetables, Bread, Eggs, Rice",58.03,Rural,Mobile Payment,Groceries,True,Morning
4353,2024-06-02,C2359,Vegetables,165.95,Rural,Credit Card,Groceries,False,Night
4354,2024-03-12,C6152,"Pasta, Chicken, Fruits",199.51,Suburbs,Mobile Payment,Clothing,True,Afternoon
4355,2024-08-17,C4811,"Fruits, Vegetables, Cheese, Butter",79.49,Suburbs,Mobile Payment,Groceries,True,Night
4356,2024-03-06,C1293,"Rice, Pasta, Vegetables",193.23,Mall,Mobile Payment,Books,True,Evening
4357,2024-07-10,C4006,"Eggs, Cheese, Vegetables, Pasta",86.18,Downtown,Mobile Payment,Electronics,False,Night
4358,2024-05-06,C5530,"Butter, Milk",90.04,Suburbs,Debit Card,Household,True,Morning
4359,2024-03-10,C6096,"Fruits, Milk, Pasta",171.43,Rural,Mobile Payment,Groceries,False,Morning
4360,2024-11-24,C8846,"Bread, Eggs, Cheese, Rice, Butter",136.67,Downtown,Debit Card,Household,False,Afternoon
4361,2024-09-13,C6164,"Vegetables, Butter",150.13,Downtown,Credit Card,Household,False,Morning
4362,2024-03-15,C2259,"Rice, Butter, Milk",187.92,Mall,Credit Card,Groceries,False,Evening
4363,2024-07-13,C1553,Fruits,186.54,Rural,Credit Card,Household,False,Morning
4364,2024-05-10,C7848,Milk,186.62,Rural,Credit Card,Books,False,Afternoon
4365,2024-02-09,C8540,"Eggs, Bread, Butter, Milk, Fruits",39.52,Rural,Credit Card,Clothing,False,Afternoon
4366,2024-06-11,C3085,"Butter, Fruits, Rice, Pasta, Cheese",161.79,Downtown,Mobile Payment,Groceries,True,Night
4367,2024-09-27,C3046,"Eggs, Butter, Bread, Rice, Vegetables",25.69,Downtown,Cash,Books,True,Night
4368,2024-07-02,C8872,"Eggs, Butter, Pasta, Cheese",5.87,Suburbs,Cash,Household,True,Night
4369,2024-03-03,C7517,Vegetables,163.17,Rural,Debit Card,Groceries,False,Evening
4370,2024-05-03,C5277,"Rice, Pasta, Milk, Cheese, Eggs",19.09,Rural,Debit Card,Groceries,False,Afternoon
4371,2024-08-26,C2468,"Rice, Milk, Fruits",199.62,Suburbs,Debit Card,Books,False,Evening
4372,2024-06-28,C3095,"Pasta, Vegetables, Chicken, Fruits",192.12,Downtown,Credit Card,Groceries,True,Night
